order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,Name Prefix,Gender,age,Customer Since,County,City,State,Zip,Region,Discount_Percent
100511949,16/05/2021,complete,823661,WOFGUL59AD7CA78E508,2,242.3,242.3,0.0,242.3,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100512001,16/05/2021,order_refunded,823732,WOFGUL59AD7C349487D,2,60.0,60.0,0.0,60.0,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100512001,16/05/2021,order_refunded,823733,WOFGUL59BAAAF654951,2,172.8,172.8,0.0,172.8,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100512028,16/05/2021,order_refunded,823803,WOFGUL59C24CE7E7983,2,57.6,57.6,0.0,57.6,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100512028,16/05/2021,order_refunded,823804,WOFGUL59AD7D97E8717,2,181.8,181.8,0.0,181.8,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100512177,17/05/2021,complete,824075,WOFGUL59BAA9DE6AD01,2,333.2,333.2,0.0,333.2,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100514161,20/05/2021,received,827671,WOFGUL59ACD1BB6E6B1,2,151.5,151.5,0.0,151.5,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100514161,20/05/2021,received,827672,WOFGUL59AD7DB2379AC,2,172.7,172.7,0.0,172.7,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100514161,20/05/2021,received,827673,WOFGUL59AD7D97E8717,2,181.8,181.8,0.0,181.8,Women's Fashion,cod,Valid,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515757,27/05/2021,complete,830432,WOFGUL59ACD09029A13,2,151.5,151.5,20.0,131.5,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,13.20132013
100515983,27/05/2021,complete,830781,WOFGUL5ACDFBC06C3B2,2,135.0,135.0,0.0,135.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515987,27/05/2021,complete,830789,WOFGUL5ACDFBB07D577,2,120.0,120.0,0.0,120.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515987,27/05/2021,complete,830790,WOFGUL5ACDFBB49020B,2,120.0,120.0,0.0,120.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515989,27/05/2021,complete,830792,WOFGUL5ACDFBBBAEDCC,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515989,27/05/2021,complete,830793,WOFGUL5ACDFBBC41625,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515989,27/05/2021,complete,830794,WOFGUL5ACDFBBB03ECA,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515993,27/05/2021,complete,830799,WOFGUL5ACDFC0333368,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515993,27/05/2021,complete,830800,WOFGUL5ACDFBB83692B,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100515994,27/05/2021,complete,830801,WOFGUL5ACDFBB77B377,2,159.0,159.0,0.0,159.0,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100516244,28/05/2021,complete,831179,WOFGUL59AD7D97E8717,2,181.8,181.8,0.0,181.8,Women's Fashion,cod,Net,84468,2021,May-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100517276,02/06/2021,complete,833030,WOFGUL5A8C7122BE000,2,240.0,240.0,0.0,240.0,Women's Fashion,cod,Net,84468,2021,Jun-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100521287,08/06/2021,received,838571,WOFGUL5ACDFBAE2C239,2,120.0,120.0,0.0,120.0,Women's Fashion,cod,Valid,84468,2021,Jun-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100521496,08/06/2021,order_refunded,838863,WOFGUL5ACDFBCC11750,3,57.6,115.2,0.0,115.2,Women's Fashion,cod,Valid,84468,2021,Jun-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100533925,25/06/2021,received,856305,HALTOO5AFE9E88B2721,2,149.9,149.9,0.0,149.9,Home & Living,cod,Valid,84468,2021,Jun-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,0.0
100541779,15/07/2021,canceled,870996,WOFJUN59FB0FA79BD17,2,168.025,168.025,20.0,148.025,Women's Fashion,bankalfalah,Gross,84468,2021,Jul-21,Hon.,M,53,12/11/1990,Multnomah,Portland,OR,97209,West,11.90299063
100442009,03/02/2021,canceled,724563,APPHAI5A2E7DFC381D5,2,3750.0,3750.0,0.0,3750.0,Appliances,cod,Gross,84469,2021,Feb-21,Mr.,M,30,7/24/1992,Northampton,Townsend,VA,23443,South,0.0
100442011,03/02/2021,canceled,724565,MATHUA5A4625234D6B3,2,2999.9,2999.9,0.0,2999.9,Mobiles & Tablets,Easypay,Gross,84470,2021,Feb-21,Ms.,F,26,11/16/2007,Mineral,Creede,CO,81130,West,0.0
100442021,03/02/2021,canceled,724580,WOFASI5A0B3B5FA6953,2,1435.5,1435.5,0.0,1435.5,Women's Fashion,Easypay,Gross,84471,2021,Feb-21,Mrs.,F,55,09/09/2011,Lancaster,Walton,NE,68461,Midwest,0.0
100442024,03/02/2021,canceled,724583,WOFTAB5A094CACF3216,2,1042.5,1042.5,0.0,1042.5,Women's Fashion,Easypay,Gross,84471,2021,Feb-21,Mrs.,F,55,09/09/2011,Lancaster,Walton,NE,68461,Midwest,0.0
100442027,03/02/2021,complete,724586,HALSON59DF3C806ADB3,3,142.78,285.56,0.0,285.56,Home & Living,cod,Net,84472,2021,Feb-21,Ms.,F,28,02/04/2011,Jefferson,Louisville,KY,40294,South,0.0
100442041,03/02/2021,received,724603,COMSMA59DCCD55186D4,2,20.5,20.5,0.0,20.5,Computing,cod,Valid,84473,2021,Feb-21,Mr.,M,33,5/15/2017,LaGrange,Howe,IN,46746,Midwest,0.0
100442041,03/02/2021,received,724604,COMSMA59DCCF2A3D353,2,18.6,18.6,0.0,18.6,Computing,cod,Valid,84473,2021,Feb-21,Mr.,M,33,5/15/2017,LaGrange,Howe,IN,46746,Midwest,0.0
100442041,03/02/2021,received,724605,MATMI5A01AA80B685B,2,29.9,29.9,0.0,29.9,Mobiles & Tablets,cod,Valid,84473,2021,Feb-21,Mr.,M,33,5/15/2017,LaGrange,Howe,IN,46746,Midwest,0.0
100442041,03/02/2021,received,724606,MATXIA59B9273E8362E,2,24.8,24.8,0.0,24.8,Mobiles & Tablets,cod,Valid,84473,2021,Feb-21,Mr.,M,33,5/15/2017,LaGrange,Howe,IN,46746,Midwest,0.0
100442041,03/02/2021,received,724607,HALSTR5A0D91CC90A1C,2,24.9,24.9,0.0,24.9,Home & Living,cod,Valid,84473,2021,Feb-21,Mr.,M,33,5/15/2017,LaGrange,Howe,IN,46746,Midwest,0.0
100442043,03/02/2021,order_refunded,724609,MEFAG5A16BD0C0F3BB-M,2,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,29297,2021,Feb-21,Prof.,M,69,2/16/2008,Kane,Aurora,IL,60507,Midwest,0.0
100442050,03/02/2021,order_refunded,724616,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84474,2021,Feb-21,Hon.,M,43,07/01/2012,Hidalgo,Alamo,TX,78516,South,6.4
100442056,03/02/2021,order_refunded,724624,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84474,2021,Feb-21,Hon.,M,43,07/01/2012,Hidalgo,Alamo,TX,78516,South,6.4
100442059,03/02/2021,order_refunded,724627,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84474,2021,Feb-21,Hon.,M,43,07/01/2012,Hidalgo,Alamo,TX,78516,South,6.4
100442062,03/02/2021,order_refunded,724630,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84474,2021,Feb-21,Hon.,M,43,07/01/2012,Hidalgo,Alamo,TX,78516,South,6.4
100442064,03/02/2021,canceled,724632,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84475,2021,Feb-21,Mr.,M,62,8/23/1989,Letcher,Cromona,KY,41810,South,6.4
100442065,03/02/2021,canceled,724633,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84475,2021,Feb-21,Mr.,M,62,8/23/1989,Letcher,Cromona,KY,41810,South,6.4
100442066,03/02/2021,canceled,724634,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84475,2021,Feb-21,Mr.,M,62,8/23/1989,Letcher,Cromona,KY,41810,South,6.4
100442067,03/02/2021,canceled,724635,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84475,2021,Feb-21,Mr.,M,62,8/23/1989,Letcher,Cromona,KY,41810,South,6.4
100442069,03/02/2021,order_refunded,724637,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84476,2021,Feb-21,Mrs.,F,59,6/29/2016,Polk,Lakeland,FL,33806,South,6.4
100442072,03/02/2021,order_refunded,724640,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84476,2021,Feb-21,Mrs.,F,59,6/29/2016,Polk,Lakeland,FL,33806,South,6.4
100442073,03/02/2021,order_refunded,724641,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84476,2021,Feb-21,Mrs.,F,59,6/29/2016,Polk,Lakeland,FL,33806,South,6.4
100442075,03/02/2021,order_refunded,724644,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Valid,84476,2021,Feb-21,Mrs.,F,59,6/29/2016,Polk,Lakeland,FL,33806,South,6.4
100442078,03/02/2021,order_refunded,724647,ENTNOB5A46339D5E354,1,2583.3,0.0,0.0,0.0,Entertainment,cod,Valid,84476,2021,Feb-21,Mrs.,F,59,6/29/2016,Polk,Lakeland,FL,33806,South,7.742035381
100442076,03/02/2021,canceled,724645,APPHAI59DFA529470F2,1,1273.7,0.0,0.0,0.0,Appliances,cod,Gross,84477,2021,Feb-21,Mr.,M,63,11/24/2011,Bear Lake,Geneva,ID,83238,West,7.851142341
100442077,03/02/2021,canceled,724646,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84478,2021,Feb-21,Mr.,M,36,3/26/2017,Tulare,Porterville,CA,93257,West,6.4
100442081,03/02/2021,canceled,724650,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Gross,84478,2021,Feb-21,Mr.,M,36,3/26/2017,Tulare,Porterville,CA,93257,West,6.4
100442083,03/02/2021,complete,724652,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Net,84478,2021,Feb-21,Mr.,M,36,3/26/2017,Tulare,Porterville,CA,93257,West,6.4
100442086,03/02/2021,complete,724655,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Net,84478,2021,Feb-21,Mr.,M,36,3/26/2017,Tulare,Porterville,CA,93257,West,6.4
100442087,03/02/2021,complete,724656,ENTNOB5A46339D5E354,1,2583.3,0.0,0.0,0.0,Entertainment,cod,Net,84478,2021,Feb-21,Mr.,M,36,3/26/2017,Tulare,Porterville,CA,93257,West,7.742035381
100442088,03/02/2021,complete,724657,MATNOK5A46252A09646,1,1610.0,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84479,2021,Feb-21,Ms.,F,41,12/15/2002,Santa Cruz,Davenport,CA,95017,West,9.316770186
100473058,08/04/2021,canceled,774654,MATSAM5A7DBC6689BE5,1,9583.3,0.0,0.0,0.0,Mobiles & Tablets,easypay_voucher,Gross,84479,2021,Apr-21,Ms.,F,41,12/15/2002,Santa Cruz,Davenport,CA,95017,West,8.869596068
100442094,03/02/2021,order_refunded,724673,WOFNIG5A26804B1DBF3-42B,2,30.0,30.0,0.0,30.0,Women's Fashion,cod,Valid,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100443082,06/02/2021,received,726181,WOFNIG5A268C06A1EC3-42B,11,20.0,200.0,0.0,200.0,Women's Fashion,cod,Valid,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100443082,06/02/2021,received,726183,WOFSIK59F1DA1C5BCD1-42,6,34.9,174.5,100.0,74.5,Women's Fashion,cod,Valid,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,57.30659026
100447094,24/02/2021,canceled,733610,BAGMAS59AC6FC3A6D37,2,55.0,55.0,0.0,55.0,Beauty & Grooming,cod,Gross,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100447094,24/02/2021,canceled,733611,BAGMAS59AC6F8C65AB8,2,85.0,85.0,0.0,85.0,Beauty & Grooming,cod,Gross,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100447275,25/02/2021,order_refunded,733918,BAGMAS59AC6FC3A6D37,2,55.0,55.0,0.0,55.0,Beauty & Grooming,cod,Valid,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100447275,25/02/2021,order_refunded,733919,BAGMAS59AC6F9F2BFAD,2,85.0,85.0,0.0,85.0,Beauty & Grooming,cod,Valid,84480,2021,Feb-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100449423,05/03/2021,received,737887,BAGMAS59AC6FC3A6D37,11,55.0,550.0,0.0,550.0,Beauty & Grooming,cod,Valid,84480,2021,Mar-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100449423,05/03/2021,received,737888,BAGMAS59AC6F8C65AB8,11,55.25,552.5,0.0,552.5,Beauty & Grooming,cod,Valid,84480,2021,Mar-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100449423,05/03/2021,received,737889,BAGMAS59C2229704281,11,55.25,552.5,0.0,552.5,Beauty & Grooming,cod,Valid,84480,2021,Mar-21,Mr.,M,19,09/03/2011,Rock Island,Moline,IL,61266,Midwest,0.0
100442098,03/02/2021,canceled,724680,MATSAM5A38C88D89505,2,578.9,578.9,0.0,578.9,Mobiles & Tablets,cod,Gross,84481,2021,Feb-21,Hon.,F,26,5/27/2001,Catawba,Maiden,NC,28650,South,0.0
100442101,03/02/2021,complete,724683,MATSAM5A38C891B80D8,2,578.9,578.9,0.0,578.9,Mobiles & Tablets,cod,Net,84481,2021,Feb-21,Hon.,F,26,5/27/2001,Catawba,Maiden,NC,28650,South,0.0
100442099,03/02/2021,complete,724681,BKSTRA59F192793463E,2,0.0,0.0,0.0,0.0,Books,cod,Net,84482,2021,Feb-21,Mr.,M,22,08/10/2010,Delaware,Wayne,PA,19087,Northeast,0.0
100442102,03/02/2021,complete,724684,MATSAM59DB75B22199F,1,2656.3,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,84483,2021,Feb-21,Ms.,F,27,2/24/2015,St. Johns,Saint Augustine,FL,32095,South,7.529270037
100442106,03/02/2021,order_refunded,724688,SADTEL59AC887D6B964,2,124.0,124.0,0.0,124.0,School & Education,cod,Valid,84484,2021,Feb-21,Ms.,F,20,12/09/2009,Putnam,Cookeville,TN,38501,South,0.0
100442107,03/02/2021,complete,724689,APPHAI5A015E5320BB0,2,777.0,777.0,0.0,777.0,Appliances,cod,Net,84485,2021,Feb-21,Prof.,M,23,8/20/2015,Kern,Lamont,CA,93241,West,0.0
100553725,29/08/2021,canceled,890356,MATTEL5B3E0CDC5B6FA,2,779.9,779.9,0.0,779.9,Mobiles & Tablets,bankalfalah,Gross,84485,2021,Aug-21,Prof.,M,23,8/20/2015,Kern,Lamont,CA,93241,West,0.0
100553727,29/08/2021,canceled,890359,MATTEL5B3E0CDC5B6FA,2,779.9,779.9,0.0,779.9,Mobiles & Tablets,bankalfalah,Gross,84485,2021,Aug-21,Prof.,M,23,8/20/2015,Kern,Lamont,CA,93241,West,0.0
100553729,29/08/2021,canceled,890361,MATTEL5B3E0CDC5B6FA,2,779.9,779.9,0.0,779.9,Mobiles & Tablets,bankalfalah,Gross,84485,2021,Aug-21,Prof.,M,23,8/20/2015,Kern,Lamont,CA,93241,West,0.0
100553732,29/08/2021,canceled,890364,MATTEL5B3E0CDC5B6FA,2,779.9,779.9,0.0,779.9,Mobiles & Tablets,bankalfalah,Gross,84485,2021,Aug-21,Prof.,M,23,8/20/2015,Kern,Lamont,CA,93241,West,0.0
100442113,03/02/2021,refund,724695,MATMI5A01AA7DC0BC4,3,49.9,99.8,0.0,99.8,Mobiles & Tablets,cod,Valid,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100442113,03/02/2021,refund,724696,MATMI5A01A99C31773,3,39.9,79.8,0.0,79.8,Mobiles & Tablets,cod,Valid,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100442113,03/02/2021,refund,724697,MATMI5A01A9E12684C,3,27.5,55.0,0.0,55.0,Mobiles & Tablets,cod,Valid,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100443114,06/02/2021,order_refunded,726241,MATMI5A01A99C31773,3,39.9,79.8,0.0,79.8,Mobiles & Tablets,cod,Valid,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100444884,13/02/2021,complete,729485,MATMI5A01A99C31773,2,39.9,39.9,0.0,39.9,Mobiles & Tablets,customercredit,Net,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100444884,13/02/2021,complete,729486,MATMI5A01A99D2CBB8,2,39.9,39.9,0.0,39.9,Mobiles & Tablets,customercredit,Net,84486,2021,Feb-21,Dr.,M,40,1/28/2009,Tarrant,Arlington,TX,76096,South,0.0
100442114,03/02/2021,order_refunded,724698,JAV59AC6B6323CF0,3,65.0,130.0,0.0,130.0,Superstore,cod,Valid,84487,2021,Feb-21,Ms.,F,74,06/07/2009,Fremont,Pavillion,WY,82523,West,0.0
100442115,03/02/2021,complete,724699,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Net,84488,2021,Feb-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,6.4
100442116,03/02/2021,complete,724700,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Net,84488,2021,Feb-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,6.4
100442117,03/02/2021,complete,724701,ENTNOB5A4633C950FAD,1,1562.5,0.0,0.0,0.0,Entertainment,cod,Net,84488,2021,Feb-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,6.4
100457422,23/03/2021,complete,751601,ENTECO5A0C00E345122,2,1979.2,1979.2,220.0,1759.2,Entertainment,Payaxis,Net,84488,2021,Mar-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,11.11560226
100457428,23/03/2021,canceled,751607,ENTNOB5A14947A21475,2,1583.3,1583.3,160.0,1423.3,Entertainment,Payaxis,Gross,84488,2021,Mar-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,10.1054759
100467763,01/04/2021,complete,766548,ENTECO5A7FE80D6C830,2,2020.0,2020.0,322.2,1697.8,Entertainment,Payaxis,Net,84488,2021,Apr-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,15.95049505
100467788,01/04/2021,complete,766584,ENTSAM5A7BE6883BCB7,2,2864.6,2864.6,415.106,2449.494,Entertainment,Payaxis,Net,84488,2021,Apr-21,Drs.,F,63,4/27/1999,Sequim,Sequim,WA,98334,West,14.49088878
100442120,03/02/2021,complete,724704,ENTNOB5A46339D5E354,1,2583.3,0.0,0.0,0.0,Entertainment,cod,Net,84489,2021,Feb-21,Mr.,M,32,4/19/2015,Botetourt,Cloverdale,VA,24077,South,7.742035381
100449360,05/03/2021,complete,737777,HALSHO59F8669F78A2D,2,13.9,13.9,0.0,13.9,Home & Living,cod,Net,84489,2021,Mar-21,Mr.,M,32,4/19/2015,Botetourt,Cloverdale,VA,24077,South,0.0
100442131,03/02/2021,canceled,724715,APPSUP5A2F879D76AB8,2,287.2,287.2,0.0,287.2,Appliances,cod,Gross,84490,2021,Feb-21,Mr.,M,73,8/19/1999,Hardy,Old Fields,WV,26845,South,0.0
100442133,03/02/2021,canceled,724717,JAV59AC6B6323CF0,3,65.0,130.0,0.0,130.0,Superstore,cod,Gross,84491,2021,Feb-21,Mr.,M,61,11/29/2012,Jamaica,Jamaica,NY,11440,Northeast,0.0
100442169,03/02/2021,order_refunded,724754,MATWOR5A1FB2DA0A90B,2,149.9,149.9,0.0,149.9,Mobiles & Tablets,cod,Valid,84492,2021,Feb-21,Ms.,F,71,08/01/2016,Providence,Clayville,RI,2815,Northeast,0.0
100442176,03/02/2021,order_refunded,724761,MATHRT5A3A122813525,2,23.7,23.7,0.0,23.7,Mobiles & Tablets,cod,Valid,84493,2021,Feb-21,Ms.,F,27,10/30/2000,Natrona,Casper,WY,82602,West,0.0
100442535,04/02/2021,complete,725283,MATHRT5A3A122813525,2,23.7,23.7,0.0,23.7,Mobiles & Tablets,cod,Net,84493,2021,Feb-21,Ms.,F,27,10/30/2000,Natrona,Casper,WY,82602,West,0.0
100445969,18/02/2021,complete,731692,MATHRT5A3A122813525,2,23.7,23.7,0.0,23.7,Mobiles & Tablets,customercredit,Net,84493,2021,Feb-21,Ms.,F,27,10/30/2000,Natrona,Casper,WY,82602,West,0.0
100442193,03/02/2021,order_refunded,724782,APPANE59D491102F897,2,189.9,189.9,0.0,189.9,Appliances,cod,Valid,84494,2021,Feb-21,Ms.,F,68,12/29/2014,Jacksonville,Jacksonville,FL,32294,South,0.0
100442203,03/02/2021,complete,724794,APPJAC59E8B20585DEC,2,207.4,207.4,0.0,207.4,Appliances,cod,Net,84495,2021,Feb-21,Mr.,M,54,8/31/2015,Ector,Odessa,TX,79765,South,0.0
100442204,03/02/2021,order_refunded,724795,SOGCRY59AC43F4E5118,3,15.0,30.0,0.0,30.0,Soghaat,cod,Valid,84496,2021,Feb-21,Mr.,M,29,08/01/2002,Madison,Huntsville,AL,35810,South,0.0
100442205,03/02/2021,complete,724796,APPANE59D49004A15AE,2,199.9,199.9,0.0,199.9,Appliances,cod,Net,84497,2021,Feb-21,Mr.,M,18,11/10/2015,Calcasieu,Lake Charles,LA,70606,South,0.0
100442206,03/02/2021,canceled,724797,MATANK5A30D5B0CF6C5,2,309.9,309.9,0.0,309.9,Mobiles & Tablets,cod,Gross,84498,2021,Feb-21,Prof.,M,63,07/04/1994,Lane,Westlake,OR,97493,West,0.0
100442207,03/02/2021,canceled,724798,MATSAM59DB758C26262,1,7916.7,0.0,0.0,0.0,Mobiles & Tablets,Easypay,Gross,84499,2021,Feb-21,Prof.,M,50,11/10/1997,Allegheny,Pittsburgh,PA,15221,Northeast,3.789457729
100442208,03/02/2021,complete,724799,APPPHI59BD027708256,2,239.1,239.1,0.0,239.1,Appliances,cod,Net,35452,2021,Feb-21,Mr.,M,63,12/15/2005,Middlesex,Cranbury,NJ,8570,Northeast,0.0
100536831,02/07/2021,received,862275,COMA4T59D5F5D84C991,2,39.8,39.8,0.0,39.8,Computing,cod,Valid,35452,2021,Jul-21,Mr.,M,63,12/15/2005,Middlesex,Cranbury,NJ,8570,Northeast,0.0
100536831,02/07/2021,received,862276,COMA4T5A9E3A1AA118C,2,83.5,83.5,0.0,83.5,Computing,cod,Valid,35452,2021,Jul-21,Mr.,M,63,12/15/2005,Middlesex,Cranbury,NJ,8570,Northeast,0.0
100536831,02/07/2021,received,862277,ENTAUD5ACF4374ADA08,3,26.6,53.2,0.0,53.2,Entertainment,cod,Valid,35452,2021,Jul-21,Mr.,M,63,12/15/2005,Middlesex,Cranbury,NJ,8570,Northeast,0.0
100442210,03/02/2021,complete,724801,COMSEA59F72A3659B91,1,557.9,0.0,0.0,0.0,Computing,cod,Net,84500,2021,Feb-21,Mr.,M,45,10/18/2000,Allegheny,Pittsburgh,PA,15207,Northeast,8.962179602
100442211,03/02/2021,order_refunded,724802,KABSTI5A0447FDC3B0F,2,493.395,493.395,0.0,493.395,Kids & Baby,cod,Valid,84501,2021,Feb-21,Drs.,F,40,5/31/2012,Strafford,Rochester,NH,3866,Northeast,0.0
100442220,03/02/2021,canceled,724811,WOFALK59EE57143C3BC,2,499.9,499.9,0.0,499.9,Women's Fashion,Easypay,Gross,84502,2021,Feb-21,Mr.,M,62,01/07/2014,Cuyahoga,Cleveland,OH,44104,Midwest,0.0
100442229,03/02/2021,order_refunded,724820,MEFMOI5A1E52F6022EA-L,3,25.0,50.0,0.0,50.0,Men's Fashion,cod,Valid,84503,2021,Feb-21,Mr.,M,27,3/23/2013,Darlington,Darlington,SC,29540,South,0.0
100442236,03/02/2021,canceled,724828,APPCAM59BA8ECFD444E,2,130.0,130.0,0.0,130.0,Appliances,Easypay,Gross,84504,2021,Feb-21,Hon.,M,32,8/15/2016,Camden,Montreal,MO,65591,Midwest,0.0
100442237,03/02/2021,order_refunded,724829,WOFMAU5A3796EF8A978-L,2,138.75,138.75,0.0,138.75,Women's Fashion,cod,Valid,84505,2021,Feb-21,Dr.,M,54,6/26/2017,District of Columbia,Washington,DC,20010,South,0.0
100442237,03/02/2021,order_refunded,724831,WOFMAU5A3796C8825D5-L,2,138.75,138.75,0.0,138.75,Women's Fashion,cod,Valid,84505,2021,Feb-21,Dr.,M,54,6/26/2017,District of Columbia,Washington,DC,20010,South,0.0
100442237,03/02/2021,order_refunded,724833,WOFMAU5A3796D98BB96-L,2,138.75,138.75,0.0,138.75,Women's Fashion,cod,Valid,84505,2021,Feb-21,Dr.,M,54,6/26/2017,District of Columbia,Washington,DC,20010,South,0.0
